Category,name,subtitle,price,discount_price
Leche y bebidas vegetales,Bebida de avena Hacendado 0% azúcar,6 bricks x 1 L,"4,80 €",
Leche y bebidas vegetales,Bebida de avena Hacendado 0% azúcar,Brick 1 L,"0,80 €",
Leche y bebidas vegetales,Bebida de avena con chocolate Hacendado sin azucares añadidos,6 bricks x 1 L,"7,50 €",
Leche y bebidas vegetales,Bebida de avena con chocolate sin azúcares añadidos Hacendado,Brick 1 L,"1,25 €",
Leche y bebidas vegetales,Bebida de avena con chocolate sin azúcares añadidos Hacendado,3 mini bricks x 250 ml,"1,60 €",
Leche y bebidas vegetales,Batido de chocolate Hacendado,6 mini bricks x 200 ml,"1,40 €",
Leche y bebidas vegetales,Batido de chocolate Hacendado,Botella 1 L,"1,20 €",
Leche y bebidas vegetales,Batido de chocolate 90% leche Hacendado,Botella 1 L,"1,35 €",
Leche y bebidas vegetales,Batido de chocolate 90% leche Hacendado,6 mini bricks x 200 ml,"1,65 €",
Leche y bebidas vegetales,Batido de chocolate 90% leche Puleva,6 mini bricks x 200 ml,"2,80 €",
Leche y bebidas vegetales,Batido sabor vainilla Hacendado,Botella 1 L,"1,20 €",
Leche y bebidas vegetales,Batido de vainilla Hacendado,6 mini bricks x 200 ml,"1,55 €",
Leche y bebidas vegetales,Batido sabor fresa Hacendado,Botella 1 L,"1,20 €",
Leche y bebidas vegetales,Batido sabor fresa Hacendado,6 mini bricks x 200 ml,"1,55 €",
Leche y bebidas vegetales,Batido de chocolate Hacendado 0% sin azúcares añadidos,6 mini bricks x 200 ml,"1,85 €",
Leche y bebidas vegetales,Bebida láctea crecimiento y desarrollo Puleva Max,6 bricks x 1 L,"10,74 €",
Leche y bebidas vegetales,Bebida láctea crecimiento y desarrollo Puleva Max,Brick 1 L,"1,79 €",
Leche y bebidas vegetales,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,6 bricks x 1 L,"11,34 €",
Leche y bebidas vegetales,Bebida láctea con cereales crecimiento y desarrollo Puleva Max,Brick 1 L,"1,89 €",
Leche y bebidas vegetales,Preparado lácteo crecimiento Peques 3 Puleva,6 bricks x 1 L,"12,00 €",
Leche y bebidas vegetales,Preparado lácteo crecimiento Peques 3 Puleva,Brick 1 L,"2,00 €",
Leche y bebidas vegetales,Preparado lácteo con cereales crecimiento Peques 3 Puleva,6 bricks x 1 L,"12,00 €",
Leche y bebidas vegetales,Preparado lácteo con cereales crecimiento Peques 3 Puleva,Brick 1 L,"2,00 €",
Leche y bebidas vegetales,Preparado lácteo cereales al cacao Peques 3 Puleva,3 mini bricks x 200 ml,"2,00 €",
Leche y bebidas vegetales,Preparado lácteo crecimiento Hacendado +1 año,6 bricks x 1 L,"7,50 €",
Leche y bebidas vegetales,Preparado lácteo crecimiento Hacendado +1 año,Brick 1 L,"1,25 €",
Leche y bebidas vegetales,Preparado lácteo con cereales crecimiento Hacendado +1 año,6 bricks x 1 L,"9,00 €",
Leche y bebidas vegetales,Preparado lácteo con cereales crecimiento Hacendado +1 año,Brick 1 L,"1,50 €",
Leche y bebidas vegetales,Preparado lácteo con cacao y cereales crecimiento Hacendado +1 año,6 mini bricks x 200 ml,"2,20 €",
Leche y bebidas vegetales,Leche condensada Hacendado,Bote 1 kg,"3,70 €",
Leche y bebidas vegetales,Leche condensada Hacendado,Bote 370 g,"2,10 €",
Leche y bebidas vegetales,Leche condensada Hacendado,Bote 450 g,"2,60 €",
Leche y bebidas vegetales,Leche condensada desnatada Hacendado,Bote 450 g,"2,60 €",
Leche y bebidas vegetales,Leche evaporada Hacendado,3 mini bricks x 200 ml,"1,66 €",
Leche y bebidas vegetales,Crema de leche para café Campina,Paquete 20 ud. (200 ml),"1,30 €",
Mantequilla y margarina,Mantequilla sin sal añadida Hacendado,Tarrina 250 g,"2,65 €",
Mantequilla y margarina,Mantequilla sin sal añadida Hacendado,Pastilla 250 g,"2,30 €",
Mantequilla y margarina,Mantequilla en porciones Hacendado sin sal añadida,"12 ud. x 12,5 g","2,05 €",
Mantequilla y margarina,Mantequilla con sal Hacendado,Pastilla 250 g,"2,30 €",
Mantequilla y margarina,Mantequilla con sal Hacendado,Tarrina 250 g,"2,65 €",
Mantequilla y margarina,Mantequilla light Hacendado,Tarrina 250 g,"2,35 €",
Mantequilla y margarina,Mantequilla sin lactosa Hacendado,Tarrina 250 g,"2,65 €",
Mantequilla y margarina,Manteca de cerdo Mont-Palau para cocinar,Tarrina 400 g,"2,30 €",
Mantequilla y margarina,Margarina Hacendado,Tarrina 500 g,"1,50 €",
Mantequilla y margarina,Margarina Tulipán Original,Tarrina 400 g,"2,50 €",
Mantequilla y margarina,Margarina con sal Hacendado,Tarrina 500 g,"1,50 €",
Mantequilla y margarina,Margarina ligera Hacendado,Tarrina 500 g,"1,45 €",
Mantequilla y margarina,Margarina Flora Proactiv,Tarrina 225 g,"2,95 €",
Mantequilla y margarina,Margarina 100% vegetal Hacendado,Tarrina 250 g,"1,60 €",
Mantequilla y margarina,Margarina Flora Original,Tarrina 400 g,"2,95 €",
Mantequilla y margarina,Nata ligera para cocinar Hacendado,3 mini bricks x 200 ml,"1,75 €",
Mantequilla y margarina,Nata ligera para cocinar Hacendado,Brick 500 ml,"1,45 €",
Mantequilla y margarina,Nata montada azucarada Chantilly,Spray 250 g,"1,65 €",
Mantequilla y margarina,Nata para montar Hacendado,Brick 500 ml,"1,90 €",
Mantequilla y margarina,Nata para montar Hacendado,3 mini bricks x 200 ml,"2,20 €",
Mantequilla y margarina,Bechamel Hacendado,3 mini bricks x 200 ml,"2,25 €",
Mantequilla y margarina,Nata fresca para cocinar Hacendado,Tarrina 200 ml,"1,20 €",
Mantequilla y margarina,Leche evaporada Hacendado,3 mini bricks x 200 ml,"1,66 €",
Mantequilla y margarina,Crema de soja Hacendado,Brick 200 ml,"1,10 €",
Mantequilla y margarina,Leche de coco Hacendado,Bote 400 ml,"1,35 €",
Mantequilla y margarina,Nata ligera para cocinar sin lactosa Hacendado,3 mini bricks x 200 ml,"2,40 €",
Huevos,Huevos super grandes XL,Paquete 12 ud.,"3,39 €",
Huevos,Huevos grandes L,Paquete 12 ud.,"2,28 €",
Huevos,Huevos grandes L,Paquete 6 ud.,"1,24 €",
Huevos,Huevos medianos M,Paquete 12 ud.,"2,08 €",
Huevos,Huevos de gallinas camperas,Paquete 12 ud.,"2,72 €",
Huevos,Huevos de gallinas camperas,Paquete 6 ud.,"1,65 €",
Huevos,Huevos cocidos,Paquete 6 ud.,"1,75 €",
Huevos,Huevos de codorniz,Paquete 18 ud.,"1,53 €",
Huevos,Claras de huevo líquidas pasteurizadas,Botella 1 L,"2,50 €",
Huevos,Claras de huevo líquidas pasteurizadas,Botella 300 ml,"1,55 €",
Huevos,Huevos,Paquete 24 ud.,"3,96 €",
Cereales,Cereales rellenos de leche Hacendado,Caja 500 g,"2,40 €",
Cereales,Mini cereales rellenos de leche Hacendado,Caja 5 bolsitas (175 g),"1,95 €",
Cereales,Cereales rellenos de chocolate y avellana Hacendado,Paquete 500 g,"2,10 €",
Cereales,Cereales estrellas de maíz Stars Hacendado con miel,Caja 400 g,"2,10 €",
Cereales,Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos,Caja 500 g,"1,50 €",
Cereales,Cereales de arroz inflado Choco Rice Hacendado con chocolate,Caja 500 g,"2,10 €",
Cereales,Cereales copos de maíz Corn Flakes Kellogg's,Caja 500 g,"3,00 €",
Cereales,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,Caja 420 g,"3,55 €",
Cereales,Cereales copos de trigo Chocodays Hacendado con chocolate,Caja 500 g,"2,00 €",
Cereales,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,Paquete 400 g,"2,25 €",
Cereales,Copos de avena sin gluten Hacendado,Paquete 500 g,"2,10 €",
Cereales,Copos de avena Brüggen,Caja 800 g,"1,35 €",
Cereales,Cereales copos de trigo integral y arroz Special K Classic,Caja 450 g,"3,25 €",
Cereales,Muesli Crunchy Hacendado con chocolate,Paquete 500 g,"2,45 €",
Cereales,Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,Caja 500 g,"2,00 €",
Cereales,Muesli Crunchy Hacendado con frutos secos,Paquete 500 g,"2,10 €",
Cereales,Muesli Crunchy Hacendado 0% azúcares añadidos y 0% edulcorantes,Paquete 500 g,"2,00 €",
Cereales,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,Caja 375 g,"2,65 €",
Cereales,Cereales copos tostados de trigo integral y arroz Hacendado con chocolate,Caja 425 g,"2,40 €",
Cereales,Muesli Crunchy Hacendado con fruta,Paquete 500 g,"2,10 €",
Cereales,Avena molida Hacendado,Paquete 500 g,"1,15 €",
Cereales,Salvado de avena Hacendado,Paquete 500 g,"1,65 €",
Cereales,Cereales y semillas granola Hacendado con frutos secos,Paquete 400 g,"2,40 €",
Cereales,Cereales con salvado de trigo Fibra Sticks Hacendado,Caja 500 g,"1,80 €",
Cereales,Muesli Hacendado con frutas,Paquete 1 kg,"2,25 €",
Cereales,Muesli Hacendado 50% frutas y frutos secos,Paquete 500 g,"2,00 €",
Cereales,Salvado de trigo integral Hacendado,Paquete 250 g,"1,35 €",
Cereales,"Muesli Hacendado con quinoa, chía y chocolate negro",Paquete 400 g,"2,60 €",
Cereales,Cereales Cereal Mix Hacendado 0% azúcares añadidos,Paquete 375 g,"2,40 €",
Cereales,Cereales avena Crunchy Hacendado,Caja 400 g,"1,90 €",
Cereales,Cereales avena Crunchy Hacendado de cacao,Caja 400 g,"2,15 €",
Cereales,Barritas de cereales Hacendado chocolate con leche,Caja 6 barritas (120 g),"1,55 €",
Cereales,Barritas de cereales Hacendado con chocolate blanco,Caja 6 barritas (127 g),"1,55 €",
Cereales,Barritas de cereales muesli Hacendado con chocolate,Caja 6 barritas (138 g),"1,55 €",
Cereales,Barritas de cereales con frutos secos Hacendado,Caja 6 barritas (150 g),"1,65 €",
Cereales,Barritas con proteínas Enervit Sport sabor coco y chocolate,Caja 3 barritas (120 g),"3,35 €",
Cereales,Barrita con proteínas Enervit Sport sabor chocolate negro,Caja 3 barritas (180 g),"5,15 €",
Cereales,Barritas de espelta Hacendado sabor manzana,Caja 6 barritas (120 g),"1,55 €",
Cereales,Barritas de avena Hacendado con chocolate negro,Caja 6 paquetes (252 g),"2,35 €",
Cereales,Barritas de galleta rellenas de arándanos Hacendado,Caja 5 barritas (125 g),"1,55 €",
Cereales,Barritas de cereales Hacendado sabor mango,Caja 6 barritas (120 g),"1,65 €",
Cereales,"Barritas de cereales Pop Corn con leche, cacahuetes y palomitas Hacendado",Caja 6 barritas (126 g),"1,55 €","1,55 €"
Tortitas,Tortitas de maíz Hacendado,Paquete 4 packs (120 g),"1,10 €",
Tortitas,Tortitas de maíz con chocolate Hacendado,Paquete 4 packs (130 g),"1,95 €",
Tortitas,Tortitas de arroz con chocolate blanco sabor yogur Hacendado,Paquete 4 packs (120 g),"1,95 €",
Tortitas,Tortitas de arroz Hacendado,Paquete 4 packs (124 g),"1,10 €",
Tortitas,Tortitas de arroz con chocolate con leche Hacendado,Paquete 4 packs (130 g),"1,95 €",
Tortitas,Tortitas de legumbres y arroz Hacendado,Paquete 4 packs (109 g),"1,75 €",
Tortitas,Tortitas de maíz con sabor a jamón Hacendado,Paquete 4 packs (140 g),"1,75 €",
Galletas,Galletas María dorada Hacendado,Paquete 4 ud. (800 g),"1,45 €",
Galletas,Galletas Divertidas con cereales Hacendado,Caja 10 paquetes (411 g),"2,05 €",
Galletas,Galletas tostadas Tosta Rica,Caja 3 paquetes (570 g),"3,00 €",
Galletas,Galletas tostadas Animadas Hacendado,Paquete 3 ud. (600 g),"1,50 €",
Galletas,Galletas tostadas Hacendado,Paquete 4 ud. (800 g),"1,45 €",
Galletas,Galletas Relieve Hacendado,Paquete 3 ud. (645 g),"1,45 €",
Galletas,Galletas María dorada Hacendado 0% azúcares añadidos,Caja 2 paquetes (400 g),"1,50 €",
Galletas,Galletas María sin gluten y sin lactosa Hacendado,Paquete 205 g,"1,55 €",
Galletas,Galletas tradicionales Hacendado,Caja 2 paquetes (600 g),"2,15 €",
Galletas,Galletas María Hacendado,Paquete 4 ud. (800 g),"1,45 €",
Galletas,Galletas canela Hacendado,Caja 2 paquetes (500 g),"1,50 €",
Galletas,Galletas Digestive Hacendado,Paquete 2 ud. (800 g),"1,60 €",
Galletas,Galletas Digestive avena Hacendado,Paquete 425 g,"1,10 €",
Galletas,Galletas Digestive 0% azúcares añadidos Hacendado,Paquete 400 g,"1,40 €",
Galletas,Galletas de espelta Hacendado 0% azúcares añadidos,Paquete 200 g,"1,25 €",
Galletas,Galletas María Integral Hacendado,Paquete 4 ud. (800 g),"1,45 €",
Galletas,Galletas Digestive avena Hacendado,Caja 8 paquetes (384 g),"1,85 €",
Galletas,Galletas Digestive fibra 20% y cereales Hacendado,Paquete 285 g,"1,20 €",
Galletas,Galletas Cookies Hacendado,Paquete 225 g,"1,40 €",
Galletas,Galletas rebuenas Hacendado rellenas de chocolate,Paquete 500 g,"1,30 €",
Galletas,Galletas mini Oreo,Caja 4 paquetes (160 g),"1,95 €",
Galletas,Galletas Chocominis sabor chocolate Hacendado,Caja 500 g,"2,00 €",
Galletas,Galletas Digestive chocolate con leche Hacendado,Paquete 300 g,"1,40 €",
Galletas,Galletas Roditas bañadas con chocolate blanco Hacendado,Caja 4 paquetes (300 g),"2,30 €",
